-4.664577181482616652e+03 1.111997126752046825e+03 1.570796326794896558e+00 -7.469339191486075968e-07 -2.659434770277843989e-07
-3.882697398336949846e+02 -8.505095855993704390e+03 1.570796326794896558e+00 -1.110437349669150021e-07 -2.423263029998410849e-07
3.809728245422758846e+03 1.921222318069814719e+03 1.570796326794896558e+00 1.432172904336639769e-05 -1.278424362165495899e-05
-6.137816034113375281e+03 6.588863948142014124e+03 1.570796326794896558e+00 -4.154862311061321792e-07 3.004483032957686110e-07
-6.070368574018742947e+03 1.425732116358194617e+02 1.570796326794896558e+00 -3.578469171792925539e-07 -2.021878827082096263e-07
-7.705257308822747291e+02 -2.268220396726825129e+03 1.570796326794896558e+00 -6.748374647135098882e-07 -2.121118673429158330e-06
-5.351582430296444727e+03 -8.568111816054952214e+03 1.570796326794896558e+00 -1.093030201632524608e-07 -1.123398925652099358e-07
-9.227350489977927282e+03 -9.354458843452841393e+03 1.570796326794896558e+00 -3.465946526057686710e-08 -6.939614136722579080e-08
-5.993740555954945194e+03 4.882239897407716853e+03 1.570796326794896558e+00 -5.440803632693727086e-07 9.209411914091879244e-08
-8.261618659278656196e+03 -3.756406869943402853e+03 1.570796326794896558e+00 -2.101487602556527423e-07 -1.210812630376244874e-07
9.209611448851243040e+03 -1.284040766736367004e+03 1.570796326794896558e+00 1.373144708028340245e-06 -6.040067712897004681e-07
3.646855852454118576e+03 -2.377400280892998126e+02 1.570796326794896558e+00 2.361711596094759596e-06 -1.629221885324943611e-05
6.435992961418276536e+03 -6.776959377158560528e+03 1.570796326794896558e+00 2.165983479269017549e-07 -3.126022871310640196e-07
9.288677719146166055e+03 3.931242560463839254e+03 1.570796326794896558e+00 1.348111479711390664e-06 4.414818643217516509e-07
-9.276388984823637657e+03 -5.646966343137804870e+03 1.570796326794896558e+00 -6.657450480142080501e-08 -9.843925151212957599e-08
8.860793647031325236e+03 5.191803431563217600e+03 1.570796326794896558e+00 1.392216960059976172e-06 1.313913578933590979e-06
-2.733953516026031139e+02 -3.857241833517526175e+03 1.570796326794896558e+00 -6.308405485965828597e-07 -1.002718288384569904e-06
3.969137210257906190e+03 3.484705485480641073e+03 1.570796326794896558e+00 1.020613502480787842e-05 6.057824315655210531e-06
6.888419472718822362e+03 -9.653803966091527400e+03 1.570796326794896558e+00 5.498834824416608882e-08 -9.039617302554904469e-08
-3.384571916129750207e+03 3.166788601619107794e+03 1.570796326794896558e+00 -1.257538171433361649e-06 7.579324250391588825e-08
