-4.664577181482616652e+03 1.111997126752046825e+03 1.570796326794896558e+00 -1.150490510151702672e-06 -2.833989553446825127e-07
-3.882697398336949846e+02 -8.505095855993704390e+03 1.570796326794896558e+00 -7.561475317413579589e-08 -2.567547953760684898e-07
3.809728245422758846e+03 1.921222318069814719e+03 1.570796326794896558e+00 1.355516046630533822e-05 -1.805913057983943304e-05
-6.137816034113375281e+03 6.588863948142014124e+03 1.570796326794896558e+00 -5.166856525962160163e-07 2.029275185388978997e-07
-6.070368574018742947e+03 1.425732116358194617e+02 1.570796326794896558e+00 -5.929751047822895416e-07 -1.868036975105624720e-07
-7.705257308822747291e+02 -2.268220396726825129e+03 1.570796326794896558e+00 -1.310293887279989633e-06 -1.830758201287752129e-06
-5.351582430296444727e+03 -8.568111816054952214e+03 1.570796326794896558e+00 -8.171241461241152138e-08 -1.131832800226051372e-07
-9.227350489977927282e+03 -9.354458843452841393e+03 1.570796326794896558e+00 -4.615467621808810872e-08 -4.663440857435863229e-08
-5.993740555954945194e+03 4.882239897407716853e+03 1.570796326794896558e+00 -6.870641208744920903e-07 1.437907952428485459e-07
-8.261618659278656196e+03 -3.756406869943402853e+03 1.570796326794896558e+00 -1.636234008527137629e-07 -9.816583310118254246e-08
9.209611448851243040e+03 -1.284040766736367004e+03 1.570796326794896558e+00 1.134813163577996775e-06 -7.829123634117696184e-07
3.646855852454118576e+03 -2.377400280892998126e+02 1.570796326794896558e+00 2.359798120799005972e-06 -1.181160898255928515e-05
6.435992961418276536e+03 -6.776959377158560528e+03 1.570796326794896558e+00 1.515276619457051055e-07 -4.311647610125146635e-07
9.288677719146166055e+03 3.931242560463839254e+03 1.570796326794896558e+00 2.361536313721934732e-06 3.497016044795575596e-07
-9.276388984823637657e+03 -5.646966343137804870e+03 1.570796326794896558e+00 -9.399013685407187069e-08 -6.620268569457188335e-08
8.860793647031325236e+03 5.191803431563217600e+03 1.570796326794896558e+00 2.347878402114700336e-06 8.780519714091106209e-07
-2.733953516026031139e+02 -3.857241833517526175e+03 1.570796326794896558e+00 -5.799076496781907508e-07 -1.214814707162226171e-06
3.969137210257906190e+03 3.484705485480641073e+03 1.570796326794896558e+00 1.891965056843858406e-05 9.462493288925344359e-06
6.888419472718822362e+03 -9.653803966091527400e+03 1.570796326794896558e+00 5.439984400446018498e-08 -1.770291812447366553e-07
-3.384571916129750207e+03 3.166788601619107794e+03 1.570796326794896558e+00 -2.352550012435505877e-06 6.145691594516833334e-08
