-4.664577181482616652e+03 1.111997126752046825e+03 1.570796326794896558e+00 -1.150489673867787960e-06 -2.833982564820768738e-07
-3.882697398336949846e+02 -8.505095855993704390e+03 1.570796326794896558e+00 -7.561475593884224336e-08 -2.567549463304090383e-07
3.809728245422758846e+03 1.921222318069814719e+03 1.570796326794896558e+00 1.355515167242795351e-05 -1.805913920139866265e-05
-6.137816034113375281e+03 6.588863948142014124e+03 1.570796326794896558e+00 -5.166850906667839982e-07 2.029273173714565181e-07
-6.070368574018742947e+03 1.425732116358194617e+02 1.570796326794896558e+00 -5.929742042243918378e-07 -1.868039167463503456e-07
-7.705257308822747291e+02 -2.268220396726825129e+03 1.570796326794896558e+00 -1.310294615007750167e-06 -1.830758177823101641e-06
-5.351582430296444727e+03 -8.568111816054952214e+03 1.570796326794896558e+00 -8.171245898780097339e-08 -1.131832045274003801e-07
-9.227350489977927282e+03 -9.354458843452841393e+03 1.570796326794896558e+00 -4.615462947776745446e-08 -4.663442589506754285e-08
-5.993740555954945194e+03 4.882239897407716853e+03 1.570796326794896558e+00 -6.870642598943357177e-07 1.437910904823416438e-07
-8.261618659278656196e+03 -3.756406869943402853e+03 1.570796326794896558e+00 -1.636233932527340429e-07 -9.816583669749609079e-08
9.209611448851243040e+03 -1.284040766736367004e+03 1.570796326794896558e+00 1.134811557024698652e-06 -7.829119443144476128e-07
3.646855852454118576e+03 -2.377400280892998126e+02 1.570796326794896558e+00 2.359796340067850839e-06 -1.181160692817298811e-05
6.435992961418276536e+03 -6.776959377158560528e+03 1.570796326794896558e+00 1.515276102160871510e-07 -4.311648208351071655e-07
9.288677719146166055e+03 3.931242560463839254e+03 1.570796326794896558e+00 2.361535734795325390e-06 3.497019059511035343e-07
-9.276388984823637657e+03 -5.646966343137804870e+03 1.570796326794896558e+00 -9.399016754921169641e-08 -6.620267705663550167e-08
8.860793647031325236e+03 5.191803431563217600e+03 1.570796326794896558e+00 2.347877132953087458e-06 8.780526097352085497e-07
-2.733953516026031139e+02 -3.857241833517526175e+03 1.570796326794896558e+00 -5.799076320398663425e-07 -1.214814114052247062e-06
3.969137210257906190e+03 3.484705485480641073e+03 1.570796326794896558e+00 1.891966050910150429e-05 9.462502455924191449e-06
6.888419472718822362e+03 -9.653803966091527400e+03 1.570796326794896558e+00 5.439975366205240779e-08 -1.770292077469640510e-07
-3.384571916129750207e+03 3.166788601619107794e+03 1.570796326794896558e+00 -2.352550964084738588e-06 6.145732097497190233e-08
